date,expiry,strike,option_type,open,high,low,close,volume
2024-04-01,2024-04-25,23900,PE,60.9,67.12,55.93,62.15,100000
2024-04-01,2024-04-25,23950,CE,60.9,67.12,55.93,62.15,100000
2024-04-01,2024-04-25,23950,PE,107.94,118.96,99.13,110.15,100000
2024-04-01,2024-04-25,24000,CE,60.9,67.12,55.93,62.15,100000
2024-04-01,2024-04-25,24000,PE,156.94,172.96,144.13,160.15,100000
2024-04-02,2024-04-04,23850,CE,111.85,123.26,102.72,114.13,100000
2024-04-02,2024-04-04,23850,PE,26.59,29.3,24.42,27.13,100000
2024-04-02,2024-04-04,23900,CE,62.85,69.26,57.72,64.13,100000
2024-04-02,2024-04-04,23900,PE,26.59,29.3,24.42,27.13,100000
2024-04-02,2024-04-04,23950,CE,26.59,29.3,24.42,27.13,100000
2024-04-02,2024-04-04,23950,PE,39.33,43.34,36.12,40.13,100000
2024-04-02,2024-04-04,24000,CE,26.59,29.3,24.42,27.13,100000
2024-04-02,2024-04-04,24000,PE,88.33,97.34,81.12,90.13,100000
2024-04-02,2024-04-04,24050,CE,26.59,29.3,24.42,27.13,100000
2024-04-02,2024-04-04,24050,PE,137.33,151.34,126.12,140.13,100000
2024-04-02,2024-04-10,23850,CE,121.23,133.6,111.33,123.7,100000
2024-04-02,2024-04-10,23850,PE,35.97,39.64,33.03,36.7,100000
2024-04-02,2024-04-10,23900,CE,72.23,79.6,66.33,73.7,100000
2024-04-02,2024-04-10,23900,PE,35.97,39.64,33.03,36.7,100000
2024-04-02,2024-04-10,23950,CE,35.97,39.64,33.03,36.7,100000
2024-04-02,2024-04-10,23950,PE,48.71,53.68,44.73,49.7,100000
2024-04-02,2024-04-10,24000,CE,35.97,39.64,33.03,36.7,100000
2024-04-02,2024-04-10,24000,PE,97.71,107.68,89.73,99.7,100000
2024-04-02,2024-04-10,24050,CE,35.97,39.64,33.03,36.7,100000
2024-04-02,2024-04-10,24050,PE,146.71,161.68,134.73,149.7,100000
2024-04-02,2024-04-18,23850,CE,133.74,147.39,122.82,136.47,100000
2024-04-02,2024-04-18,23850,PE,48.48,53.43,44.52,49.47,100000
2024-04-02,2024-04-18,23900,CE,84.74,93.39,77.82,86.47,100000
2024-04-02,2024-04-18,23900,PE,48.48,53.43,44.52,49.47,100000
2024-04-02,2024-04-18,23950,CE,48.48,53.43,44.52,49.47,100000
2024-04-02,2024-04-18,23950,PE,61.22,67.47,56.22,62.47,100000
2024-04-02,2024-04-18,24000,CE,48.48,53.43,44.52,49.47,100000
2024-04-02,2024-04-18,24000,PE,110.22,121.47,101.22,112.47,100000
2024-04-02,2024-04-18,24050,CE,48.48,53.43,44.52,49.47,100000
2024-04-02,2024-04-18,24050,PE,159.22,175.47,146.22,162.47,100000
2024-04-02,2024-04-25,23850,CE,144.69,159.45,132.88,147.64,100000
2024-04-02,2024-04-25,23850,PE,59.43,65.49,54.58,60.64,100000
2024-04-02,2024-04-25,23900,CE,95.69,105.45,87.88,97.64,100000
2024-04-02,2024-04-25,23900,PE,59.43,65.49,54.58,60.64,100000
2024-04-02,2024-04-25,23950,CE,59.43,65.49,54.58,60.64,100000
2024-04-02,2024-04-25,23950,PE,72.17,79.53,66.28,73.64,100000
2024-04-02,2024-04-25,24000,CE,59.43,65.49,54.58,60.64,100000
2024-04-02,2024-04-25,24000,PE,121.17,133.53,111.28,123.64,100000
2024-04-02,2024-04-25,24050,CE,59.43,65.49,54.58,60.64,100000
2024-04-02,2024-04-25,24050,PE,170.17,187.53,156.28,173.64,100000
2024-04-03,2024-04-04,23900,CE,113.28,124.84,104.03,115.59,100000
2024-04-03,2024-04-04,23900,PE,25.08,27.64,23.03,25.59,100000
2024-04-03,2024-04-04,23950,CE,64.28,70.84,59.03,65.59,100000
2024-04-03,2024-04-04,23950,PE,25.08,27.64,23.03,25.59,100000
2024-04-03,2024-04-04,24000,CE,25.08,27.64,23.03,25.59,100000
2024-04-03,2024-04-04,24000,PE,34.88,38.44,32.03,35.59,100000
2024-04-03,2024-04-04,24050,CE,25.08,27.64,23.03,25.59,100000
2024-04-03,2024-04-04,24050,PE,83.88,92.44,77.03,85.59,100000
2024-04-03,2024-04-04,24100,CE,25.08,27.64,23.03,25.59,100000
2024-04-03,2024-04-04,24100,PE,132.88,146.44,122.03,135.59,100000
2024-04-03,2024-04-10,23900,CE,122.68,135.2,112.67,125.19,100000
2024-04-03,2024-04-10,23900,PE,34.48,38.0,31.67,35.19,100000
2024-04-03,2024-04-10,23950,CE,73.68,81.2,67.67,75.19,100000
2024-04-03,2024-04-10,23950,PE,34.48,38.0,31.67,35.19,100000
2024-04-03,2024-04-10,24000,CE,34.48,38.0,31.67,35.19,100000
2024-04-03,2024-04-10,24000,PE,44.28,48.8,40.67,45.19,100000
2024-04-03,2024-04-10,24050,CE,34.48,38.0,31.67,35.19,100000
2024-04-03,2024-04-10,24050,PE,93.28,102.8,85.67,95.19,100000
2024-04-03,2024-04-10,24100,CE,34.48,38.0,31.67,35.19,100000
2024-04-03,2024-04-10,24100,PE,142.28,156.8,130.67,145.19,100000
2024-04-03,2024-04-18,23900,CE,135.22,149.02,124.18,137.98,100000
2024-04-03,2024-04-18,23900,PE,47.02,51.82,43.18,47.98,100000
2024-04-03,2024-04-18,23950,CE,86.22,95.02,79.18,87.98,100000
2024-04-03,2024-04-18,23950,PE,47.02,51.82,43.18,47.98,100000
2024-04-03,2024-04-18,24000,CE,47.02,51.82,43.18,47.98,100000
2024-04-03,2024-04-18,24000,PE,56.82,62.62,52.18,57.98,100000
2024-04-03,2024-04-18,24050,CE,47.02,51.82,43.18,47.98,100000
2024-04-03,2024-04-18,24050,PE,105.82,116.62,97.18,107.98,100000
2024-04-03,2024-04-18,24100,CE,47.02,51.82,43.18,47.98,100000
2024-04-03,2024-04-18,24100,PE,154.82,170.62,142.18,157.98,100000
2024-04-03,2024-04-25,23900,CE,146.19,161.11,134.26,149.18,100000
2024-04-03,2024-04-25,23900,PE,57.99,63.91,53.26,59.18,100000
2024-04-03,2024-04-25,23950,CE,97.19,107.11,89.26,99.18,100000
2024-04-03,2024-04-25,23950,PE,57.99,63.91,53.26,59.18,100000
2024-04-03,2024-04-25,24000,CE,57.99,63.91,53.26,59.18,100000
2024-04-03,2024-04-25,24000,PE,67.79,74.71,62.26,69.18,100000
2024-04-03,2024-04-25,24050,CE,57.99,63.91,53.26,59.18,100000
2024-04-03,2024-04-25,24050,PE,116.79,128.71,107.26,119.18,100000
2024-04-03,2024-04-25,24100,CE,57.99,63.91,53.26,59.18,100000
2024-04-03,2024-04-25,24100,PE,165.79,182.71,152.26,169.18,100000
2024-04-04,2024-04-04,23950,CE,132.36,145.87,121.55,135.06,100000
2024-04-04,2024-04-04,23950,PE,23.58,25.99,21.65,24.06,100000
2024-04-04,2024-04-04,24000,CE,83.36,91.87,76.55,85.06,100000
2024-04-04,2024-04-04,24000,PE,23.58,25.99,21.65,24.06,100000
2024-04-04,2024-04-04,24050,CE,34.36,37.87,31.55,35.06,100000
2024-04-04,2024-04-04,24050,PE,23.58,25.99,21.65,24.06,100000
2024-04-04,2024-04-04,24100,CE,23.58,25.99,21.65,24.06,100000
2024-04-04,2024-04-04,24100,PE,61.8,68.11,56.75,63.06,100000
2024-04-04,2024-04-04,24150,CE,23.58,25.99,21.65,24.06,100000
2024-04-04,2024-04-04,24150,PE,110.8,122.11,101.75,113.06,100000
2024-04-04,2024-04-10,23950,CE,141.79,156.26,130.22,144.69,100000
2024-04-04,2024-04-10,23950,PE,33.01,36.38,30.32,33.69,100000
2024-04-04,2024-04-10,24000,CE,92.79,102.26,85.22,94.69,100000
2024-04-04,2024-04-10,24000,PE,33.01,36.38,30.32,33.69,100000
2024-04-04,2024-04-10,24050,CE,43.79,48.26,40.22,44.69,100000
2024-04-04,2024-04-10,24050,PE,33.01,36.38,30.32,33.69,100000
2024-04-04,2024-04-10,24100,CE,33.01,36.38,30.32,33.69,100000
2024-04-04,2024-04-10,24100,PE,71.23,78.5,65.42,72.69,100000
2024-04-04,2024-04-10,24150,CE,33.01,36.38,30.32,33.69,100000
2024-04-04,2024-04-10,24150,PE,120.23,132.5,110.42,122.69,100000
2024-04-04,2024-04-18,23950,CE,154.37,170.12,141.77,157.52,100000
2024-04-04,2024-04-18,23950,PE,45.59,50.24,41.87,46.52,100000
2024-04-04,2024-04-18,24000,CE,105.37,116.12,96.77,107.52,100000
2024-04-04,2024-04-18,24000,PE,45.59,50.24,41.87,46.52,100000
2024-04-04,2024-04-18,24050,CE,56.37,62.12,51.77,57.52,100000
2024-04-04,2024-04-18,24050,PE,45.59,50.24,41.87,46.52,100000
2024-04-04,2024-04-18,24100,CE,45.59,50.24,41.87,46.52,100000
2024-04-04,2024-04-18,24100,PE,83.81,92.36,76.97,85.52,100000
2024-04-04,2024-04-18,24150,CE,45.59,50.24,41.87,46.52,100000
2024-04-04,2024-04-18,24150,PE,132.81,146.36,121.97,135.52,100000
2024-04-04,2024-04-25,23950,CE,165.37,182.25,151.87,168.75,100000
2024-04-04,2024-04-25,23950,PE,56.59,62.37,51.97,57.75,100000
2024-04-04,2024-04-25,24000,CE,116.37,128.25,106.87,118.75,100000
2024-04-04,2024-04-25,24000,PE,56.59,62.37,51.97,57.75,100000
2024-04-04,2024-04-25,24050,CE,67.37,74.25,61.87,68.75,100000
2024-04-04,2024-04-25,24050,PE,56.59,62.37,51.97,57.75,100000
2024-04-04,2024-04-25,24100,CE,56.59,62.37,51.97,57.75,100000
2024-04-04,2024-04-25,24100,PE,94.81,104.49,87.07,96.75,100000
2024-04-04,2024-04-25,24150,CE,56.59,62.37,51.97,57.75,100000
2024-04-04,2024-04-25,24150,PE,143.81,158.49,132.07,146.75,100000
2024-04-05,2024-04-10,24050,CE,129.56,142.78,118.98,132.2,100000
2024-04-05,2024-04-10,24050,PE,31.56,34.78,28.98,32.2,100000
2024-04-05,2024-04-10,24100,CE,80.56,88.78,73.98,82.2,100000
2024-04-05,2024-04-10,24100,PE,31.56,34.78,28.98,32.2,100000
2024-04-05,2024-04-10,24150,CE,31.56,34.78,28.98,32.2,100000
2024-04-05,2024-04-10,24150,PE,31.56,34.78,28.98,32.2,100000
2024-04-05,2024-04-10,24200,CE,31.56,34.78,28.98,32.2,100000
2024-04-05,2024-04-10,24200,PE,80.56,88.78,73.98,82.2,100000
2024-04-05,2024-04-10,24250,CE,31.56,34.78,28.98,32.2,100000
2024-04-05,2024-04-10,24250,PE,129.56,142.78,118.98,132.2,100000
2024-04-05,2024-04-18,24050,CE,142.18,156.69,130.57,145.08,100000
2024-04-05,2024-04-18,24050,PE,44.18,48.69,40.57,45.08,100000
2024-04-05,2024-04-18,24100,CE,93.18,102.69,85.57,95.08,100000
2024-04-05,2024-04-18,24100,PE,44.18,48.69,40.57,45.08,100000
2024-04-05,2024-04-18,24150,CE,44.18,48.69,40.57,45.08,100000
2024-04-05,2024-04-18,24150,PE,44.18,48.69,40.57,45.08,100000
2024-04-05,2024-04-18,24200,CE,44.18,48.69,40.57,45.08,100000
2024-04-05,2024-04-18,24200,PE,93.18,102.69,85.57,95.08,100000
2024-04-05,2024-04-18,24250,CE,44.18,48.69,40.57,45.08,100000
2024-04-05,2024-04-18,24250,PE,142.18,156.69,130.57,145.08,100000
2024-04-05,2024-04-25,24050,CE,153.22,168.86,140.72,156.35,100000
2024-04-05,2024-04-25,24050,PE,55.22,60.86,50.71,56.35,100000
2024-04-05,2024-04-25,24100,CE,104.22,114.86,95.72,106.35,100000
2024-04-05,2024-04-25,24100,PE,55.22,60.86,50.71,56.35,100000
2024-04-05,2024-04-25,24150,CE,55.22,60.86,50.71,56.35,100000
2024-04-05,2024-04-25,24150,PE,55.22,60.86,50.71,56.35,100000
2024-04-05,2024-04-25,24200,CE,55.22,60.86,50.71,56.35,100000
2024-04-05,2024-04-25,24200,PE,104.22,114.86,95.72,106.35,100000
2024-04-05,2024-04-25,24250,CE,55.22,60.86,50.71,56.35,100000
2024-04-05,2024-04-25,24250,PE,153.22,168.86,140.72,156.35,100000
2024-04-05,2024-05-02,24050,CE,164.27,181.03,150.86,167.62,100000
2024-04-05,2024-05-02,24050,PE,66.27,73.03,60.86,67.62,100000
2024-04-05,2024-05-02,24100,CE,115.27,127.03,105.86,117.62,100000
2024-04-05,2024-05-02,24100,PE,66.27,73.03,60.86,67.62,100000
2024-04-05,2024-05-02,24150,CE,66.27,73.03,60.86,67.62,100000
2024-04-05,2024-05-02,24150,PE,66.27,73.03,60.86,67.62,100000
2024-04-05,2024-05-02,24200,CE,66.27,73.03,60.86,67.62,100000
2024-04-05,2024-05-02,24200,PE,115.27,127.03,105.86,117.62,100000
2024-04-05,2024-05-02,24250,CE,66.27,73.03,60.86,67.62,100000
2024-04-05,2024-05-02,24250,PE,164.27,181.03,150.86,167.62,100000
2024-04-08,2024-04-10,24050,CE,106.18,117.02,97.51,108.35,100000
2024-04-08,2024-04-10,24050,PE,26.8,29.54,24.61,27.35,100000
2024-04-08,2024-04-10,24100,CE,57.18,63.02,52.51,58.35,100000
2024-04-08,2024-04-10,24100,PE,26.8,29.54,24.61,27.35,100000
2024-04-08,2024-04-10,24150,CE,26.8,29.54,24.61,27.35,100000
2024-04-08,2024-04-10,24150,PE,45.42,50.06,41.71,46.35,100000
2024-04-08,2024-04-10,24200,CE,26.8,29.54,24.61,27.35,100000
2024-04-08,2024-04-10,24200,PE,94.42,104.06,86.71,96.35,100000
2024-04-08,2024-04-10,24250,CE,26.8,29.54,24.61,27.35,100000
2024-04-08,2024-04-10,24250,PE,143.42,158.06,131.71,146.35,100000
2024-04-08,2024-04-18,24050,CE,118.79,130.92,109.1,121.22,100000
2024-04-08,2024-04-18,24050,PE,39.41,43.44,36.2,40.22,100000
2024-04-08,2024-04-18,24100,CE,69.79,76.92,64.1,71.22,100000
2024-04-08,2024-04-18,24100,PE,39.41,43.44,36.2,40.22,100000
2024-04-08,2024-04-18,24150,CE,39.41,43.44,36.2,40.22,100000
2024-04-08,2024-04-18,24150,PE,58.03,63.96,53.3,59.22,100000
2024-04-08,2024-04-18,24200,CE,39.41,43.44,36.2,40.22,100000
2024-04-08,2024-04-18,24200,PE,107.03,117.96,98.3,109.22,100000
2024-04-08,2024-04-18,24250,CE,39.41,43.44,36.2,40.22,100000
2024-04-08,2024-04-18,24250,PE,156.03,171.96,143.3,159.22,100000
2024-04-08,2024-04-25,24050,CE,129.83,143.08,119.23,132.48,100000
2024-04-08,2024-04-25,24050,PE,50.45,55.6,46.33,51.48,100000
2024-04-08,2024-04-25,24100,CE,80.83,89.08,74.23,82.48,100000
2024-04-08,2024-04-25,24100,PE,50.45,55.6,46.33,51.48,100000
2024-04-08,2024-04-25,24150,CE,50.45,55.6,46.33,51.48,100000
2024-04-08,2024-04-25,24150,PE,69.07,76.12,63.43,70.48,100000
2024-04-08,2024-04-25,24200,CE,50.45,55.6,46.33,51.48,100000
2024-04-08,2024-04-25,24200,PE,118.07,130.12,108.43,120.48,100000
2024-04-08,2024-04-25,24250,CE,50.45,55.6,46.33,51.48,100000
2024-04-08,2024-04-25,24250,PE,167.07,184.12,153.43,170.48,100000
2024-04-08,2024-05-02,24050,CE,140.87,155.24,129.37,143.74,100000
2024-04-08,2024-05-02,24050,PE,61.49,67.76,56.47,62.74,100000
2024-04-08,2024-05-02,24100,CE,91.87,101.24,84.37,93.74,100000
2024-04-08,2024-05-02,24100,PE,61.49,67.76,56.47,62.74,100000
2024-04-08,2024-05-02,24150,CE,61.49,67.76,56.47,62.74,100000
2024-04-08,2024-05-02,24150,PE,80.11,88.28,73.57,81.74,100000
2024-04-08,2024-05-02,24200,CE,61.49,67.76,56.47,62.74,100000
2024-04-08,2024-05-02,24200,PE,129.11,142.28,118.57,131.74,100000
2024-04-08,2024-05-02,24250,CE,61.49,67.76,56.47,62.74,100000
2024-04-08,2024-05-02,24250,PE,178.11,196.28,163.57,181.74,100000
2024-04-09,2024-04-10,24050,CE,103.62,114.2,95.16,105.74,100000
2024-04-09,2024-04-10,24050,PE,25.22,27.8,23.16,25.74,100000
2024-04-09,2024-04-10,24100,CE,54.62,60.2,50.16,55.74,100000
2024-04-09,2024-04-10,24100,PE,25.22,27.8,23.16,25.74,100000
2024-04-09,2024-04-10,24150,CE,25.22,27.8,23.16,25.74,100000
2024-04-09,2024-04-10,24150,PE,44.82,49.4,41.16,45.74,100000
2024-04-09,2024-04-10,24200,CE,25.22,27.8,23.16,25.74,100000
2024-04-09,2024-04-10,24200,PE,93.82,103.4,86.16,95.74,100000
2024-04-09,2024-04-10,24250,CE,25.22,27.8,23.16,25.74,100000
2024-04-09,2024-04-10,24250,PE,142.82,157.4,131.16,145.74,100000
2024-04-09,2024-04-18,24050,CE,116.24,128.1,106.75,118.61,100000
2024-04-09,2024-04-18,24050,PE,37.84,41.7,34.75,38.61,100000
2024-04-09,2024-04-18,24100,CE,67.24,74.1,61.75,68.61,100000
2024-04-09,2024-04-18,24100,PE,37.84,41.7,34.75,38.61,100000
2024-04-09,2024-04-18,24150,CE,37.84,41.7,34.75,38.61,100000
2024-04-09,2024-04-18,24150,PE,57.44,63.3,52.75,58.61,100000
2024-04-09,2024-04-18,24200,CE,37.84,41.7,34.75,38.61,100000
2024-04-09,2024-04-18,24200,PE,106.44,117.3,97.75,108.61,100000
2024-04-09,2024-04-18,24250,CE,37.84,41.7,34.75,38.61,100000
2024-04-09,2024-04-18,24250,PE,155.44,171.3,142.75,158.61,100000
2024-04-09,2024-04-25,24050,CE,127.27,140.26,116.88,129.87,100000
2024-04-09,2024-04-25,24050,PE,48.87,53.86,44.88,49.87,100000
2024-04-09,2024-04-25,24100,CE,78.27,86.26,71.88,79.87,100000
2024-04-09,2024-04-25,24100,PE,48.87,53.86,44.88,49.87,100000
2024-04-09,2024-04-25,24150,CE,48.87,53.86,44.88,49.87,100000
2024-04-09,2024-04-25,24150,PE,68.47,75.46,62.88,69.87,100000
2024-04-09,2024-04-25,24200,CE,48.87,53.86,44.88,49.87,100000
2024-04-09,2024-04-25,24200,PE,117.47,129.46,107.88,119.87,100000
2024-04-09,2024-04-25,24250,CE,48.87,53.86,44.88,49.87,100000
2024-04-09,2024-04-25,24250,PE,166.47,183.46,152.88,169.87,100000
2024-04-09,2024-05-02,24050,CE,138.31,152.42,127.02,141.13,100000
2024-04-09,2024-05-02,24050,PE,59.91,66.02,55.02,61.13,100000
2024-04-09,2024-05-02,24100,CE,89.31,98.42,82.02,91.13,100000
2024-04-09,2024-05-02,24100,PE,59.91,66.02,55.02,61.13,100000
2024-04-09,2024-05-02,24150,CE,59.91,66.02,55.02,61.13,100000
2024-04-09,2024-05-02,24150,PE,79.51,87.62,73.02,81.13,100000
2024-04-09,2024-05-02,24200,CE,59.91,66.02,55.02,61.13,100000
2024-04-09,2024-05-02,24200,PE,128.51,141.62,118.02,131.13,100000
2024-04-09,2024-05-02,24250,CE,59.91,66.02,55.02,61.13,100000
2024-04-09,2024-05-02,24250,PE,177.51,195.62,163.02,181.13,100000
2024-04-10,2024-04-10,24050,CE,118.72,130.84,109.03,121.15,100000
2024-04-10,2024-04-10,24050,PE,23.66,26.08,21.73,24.15,100000
2024-04-10,2024-04-10,24100,CE,69.72,76.84,64.03,71.15,100000
2024-04-10,2024-04-10,24100,PE,23.66,26.08,21.73,24.15,100000
2024-04-10,2024-04-10,24150,CE,23.66,26.08,21.73,24.15,100000
2024-04-10,2024-04-10,24150,PE,26.6,29.32,24.43,27.15,100000
2024-04-10,2024-04-10,24200,CE,23.66,26.08,21.73,24.15,100000
2024-04-10,2024-04-10,24200,PE,75.6,83.32,69.43,77.15,100000
2024-04-10,2024-04-10,24250,CE,23.66,26.08,21.73,24.15,100000
2024-04-10,2024-04-10,24250,PE,124.6,137.32,114.43,127.15,100000
2024-04-10,2024-04-18,24050,CE,131.34,144.75,120.62,134.03,100000
2024-04-10,2024-04-18,24050,PE,36.28,39.99,33.32,37.03,100000
2024-04-10,2024-04-18,24100,CE,82.34,90.75,75.62,84.03,100000
2024-04-10,2024-04-18,24100,PE,36.28,39.99,33.32,37.03,100000
2024-04-10,2024-04-18,24150,CE,36.28,39.99,33.32,37.03,100000
2024-04-10,2024-04-18,24150,PE,39.22,43.23,36.02,40.03,100000
2024-04-10,2024-04-18,24200,CE,36.28,39.99,33.32,37.03,100000
2024-04-10,2024-04-18,24200,PE,88.22,97.23,81.02,90.03,100000
2024-04-10,2024-04-18,24250,CE,36.28,39.99,33.32,37.03,100000
2024-04-10,2024-04-18,24250,PE,137.22,151.23,126.02,140.03,100000
2024-04-10,2024-04-25,24050,CE,142.39,156.92,130.76,145.29,100000
2024-04-10,2024-04-25,24050,PE,47.33,52.16,43.46,48.29,100000
2024-04-10,2024-04-25,24100,CE,93.39,102.92,85.76,95.29,100000
2024-04-10,2024-04-25,24100,PE,47.33,52.16,43.46,48.29,100000
2024-04-10,2024-04-25,24150,CE,47.33,52.16,43.46,48.29,100000
2024-04-10,2024-04-25,24150,PE,50.27,55.4,46.16,51.29,100000
2024-04-10,2024-04-25,24200,CE,47.33,52.16,43.46,48.29,100000
2024-04-10,2024-04-25,24200,PE,99.27,109.4,91.16,101.29,100000
2024-04-10,2024-04-25,24250,CE,47.33,52.16,43.46,48.29,100000
2024-04-10,2024-04-25,24250,PE,148.27,163.4,136.16,151.29,100000
2024-04-10,2024-05-02,24050,CE,153.43,169.09,140.91,156.56,100000
2024-04-10,2024-05-02,24050,PE,58.37,64.33,53.61,59.56,100000
2024-04-10,2024-05-02,24100,CE,104.43,115.09,95.91,106.56,100000
2024-04-10,2024-05-02,24100,PE,58.37,64.33,53.61,59.56,100000
2024-04-10,2024-05-02,24150,CE,58.37,64.33,53.61,59.56,100000
2024-04-10,2024-05-02,24150,PE,61.31,67.57,56.31,62.56,100000
2024-04-10,2024-05-02,24200,CE,58.37,64.33,53.61,59.56,100000
2024-04-10,2024-05-02,24200,PE,110.31,121.57,101.31,112.56,100000
2024-04-10,2024-05-02,24250,CE,58.37,64.33,53.61,59.56,100000
2024-04-10,2024-05-02,24250,PE,159.31,175.57,146.31,162.56,100000
2024-04-11,2024-04-18,24100,CE,115.12,126.86,105.72,117.47,100000
2024-04-11,2024-04-18,24100,PE,34.76,38.3,31.92,35.47,100000
2024-04-11,2024-04-18,24150,CE,66.12,72.86,60.72,67.47,100000
2024-04-11,2024-04-18,24150,PE,34.76,38.3,31.92,35.47,100000
2024-04-11,2024-04-18,24200,CE,34.76,38.3,31.92,35.47,100000
2024-04-11,2024-04-18,24200,PE,52.4,57.74,48.12,53.47,100000
2024-04-11,2024-04-18,24250,CE,34.76,38.3,31.92,35.47,100000
2024-04-11,2024-04-18,24250,PE,101.4,111.74,93.12,103.47,100000
2024-04-11,2024-04-18,24300,CE,34.76,38.3,31.92,35.47,100000
2024-04-11,2024-04-18,24300,PE,150.4,165.74,138.12,153.47,100000
2024-04-11,2024-04-25,24100,CE,126.18,139.05,115.88,128.75,100000
2024-04-11,2024-04-25,24100,PE,45.82,50.49,42.08,46.75,100000
2024-04-11,2024-04-25,24150,CE,77.18,85.05,70.88,78.75,100000
2024-04-11,2024-04-25,24150,PE,45.82,50.49,42.08,46.75,100000
2024-04-11,2024-04-25,24200,CE,45.82,50.49,42.08,46.75,100000
2024-04-11,2024-04-25,24200,PE,63.46,69.93,58.28,64.75,100000
2024-04-11,2024-04-25,24250,CE,45.82,50.49,42.08,46.75,100000
2024-04-11,2024-04-25,24250,PE,112.46,123.93,103.28,114.75,100000
2024-04-11,2024-04-25,24300,CE,45.82,50.49,42.08,46.75,100000
2024-04-11,2024-04-25,24300,PE,161.46,177.93,148.28,164.75,100000
2024-04-11,2024-05-02,24100,CE,137.24,151.24,126.03,140.04,100000
2024-04-11,2024-05-02,24100,PE,56.88,62.68,52.23,58.04,100000
2024-04-11,2024-05-02,24150,CE,88.24,97.24,81.03,90.04,100000
2024-04-11,2024-05-02,24150,PE,56.88,62.68,52.23,58.04,100000
2024-04-11,2024-05-02,24200,CE,56.88,62.68,52.23,58.04,100000
2024-04-11,2024-05-02,24200,PE,74.52,82.12,68.43,76.04,100000
2024-04-11,2024-05-02,24250,CE,56.88,62.68,52.23,58.04,100000
2024-04-11,2024-05-02,24250,PE,123.52,136.12,113.43,126.04,100000
2024-04-11,2024-05-02,24300,CE,56.88,62.68,52.23,58.04,100000
2024-04-11,2024-05-02,24300,PE,172.52,190.12,158.43,176.04,100000
2024-04-11,2024-05-09,24100,CE,148.3,163.43,136.19,151.32,100000
2024-04-11,2024-05-09,24100,PE,67.94,74.87,62.39,69.32,100000
2024-04-11,2024-05-09,24150,CE,99.3,109.43,91.19,101.32,100000
2024-04-11,2024-05-09,24150,PE,67.94,74.87,62.39,69.32,100000
2024-04-11,2024-05-09,24200,CE,67.94,74.87,62.39,69.32,100000
2024-04-11,2024-05-09,24200,PE,85.58,94.31,78.59,87.32,100000
2024-04-11,2024-05-09,24250,CE,67.94,74.87,62.39,69.32,100000
2024-04-11,2024-05-09,24250,PE,134.58,148.31,123.59,137.32,100000
2024-04-11,2024-05-09,24300,CE,67.94,74.87,62.39,69.32,100000
2024-04-11,2024-05-09,24300,PE,183.58,202.31,168.59,187.32,100000
2024-04-12,2024-04-18,24150,CE,116.55,128.44,107.04,118.93,100000
2024-04-12,2024-04-18,24150,PE,33.25,36.64,30.54,33.93,100000
2024-04-12,2024-04-18,24200,CE,67.55,74.44,62.04,68.93,100000
2024-04-12,2024-04-18,24200,PE,33.25,36.64,30.54,33.93,100000
2024-04-12,2024-04-18,24250,CE,33.25,36.64,30.54,33.93,100000
2024-04-12,2024-04-18,24250,PE,47.95,52.84,44.04,48.93,100000
2024-04-12,2024-04-18,24300,CE,33.25,36.64,30.54,33.93,100000
2024-04-12,2024-04-18,24300,PE,96.95,106.84,89.04,98.93,100000
2024-04-12,2024-04-18,24350,CE,33.25,36.64,30.54,33.93,100000
2024-04-12,2024-04-18,24350,PE,145.95,160.84,134.04,148.93,100000
2024-04-12,2024-04-25,24150,CE,127.63,140.66,117.21,130.24,100000
2024-04-12,2024-04-25,24150,PE,44.33,48.86,40.71,45.24,100000
2024-04-12,2024-04-25,24200,CE,78.63,86.66,72.21,80.24,100000
2024-04-12,2024-04-25,24200,PE,44.33,48.86,40.71,45.24,100000
2024-04-12,2024-04-25,24250,CE,44.33,48.86,40.71,45.24,100000
2024-04-12,2024-04-25,24250,PE,59.03,65.06,54.21,60.24,100000
2024-04-12,2024-04-25,24300,CE,44.33,48.86,40.71,45.24,100000
2024-04-12,2024-04-25,24300,PE,108.03,119.06,99.21,110.24,100000
2024-04-12,2024-04-25,24350,CE,44.33,48.86,40.71,45.24,100000
2024-04-12,2024-04-25,24350,PE,157.03,173.06,144.21,160.24,100000
2024-04-12,2024-05-02,24150,CE,138.72,152.87,127.39,141.55,100000
2024-04-12,2024-05-02,24150,PE,55.42,61.07,50.89,56.55,100000
2024-04-12,2024-05-02,24200,CE,89.72,98.87,82.39,91.55,100000
2024-04-12,2024-05-02,24200,PE,55.42,61.07,50.89,56.55,100000
2024-04-12,2024-05-02,24250,CE,55.42,61.07,50.89,56.55,100000
2024-04-12,2024-05-02,24250,PE,70.12,77.27,64.39,71.55,100000
2024-04-12,2024-05-02,24300,CE,55.42,61.07,50.89,56.55,100000
2024-04-12,2024-05-02,24300,PE,119.12,131.27,109.39,121.55,100000
2024-04-12,2024-05-02,24350,CE,55.42,61.07,50.89,56.55,100000
2024-04-12,2024-05-02,24350,PE,168.12,185.27,154.39,171.55,100000
2024-04-12,2024-05-09,24150,CE,149.8,165.09,137.57,152.86,100000
2024-04-12,2024-05-09,24150,PE,66.5,73.29,61.07,67.86,100000
2024-04-12,2024-05-09,24200,CE,100.8,111.09,92.57,102.86,100000
